BATHRM,HF_BATHRM,HEAT,AC,BEDRM,AYB,EYB,PRICE,GBA,STYLE,STRUCT,GRADE,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS,FIREPLACES,USECODE,LANDAREA,WARD,SALEYEAR,RMDL
2,1,Warm Cool,1,2,1979.0,1990,600000.0,1332.0,2 Story,Row Inside,Very Good,3,Common Brick,Comp Shingle,Wood Floor,1,1,11,912,Ward 3,2015.0,0
2,1,Warm Cool,1,3,1979.0,1993,720000.0,1776.0,3 Story,Row Inside,Very Good,4,Common Brick,Metal- Sms,Wood Floor,1,2,11,827,Ward 3,2011.0,0
3,1,Warm Cool,1,3,1979.0,1994,889900.0,1776.0,3 Story,Row Inside,Very Good,4,Common Brick,Metal- Sms,Hardwood,1,2,11,795,Ward 3,2018.0,0
3,1,Warm Cool,1,2,1979.0,1994,820000.0,1332.0,2 Story,Row Inside,Very Good,4,Common Brick,Comp Shingle,Wood Floor,1,1,11,905,Ward 3,2014.0,1
2,0,Warm Cool,1,3,1941.0,1969,965000.0,1544.0,2 Story,Single,Good Quality,5,Common Brick,Slate,Hardwood,1,2,12,5459,Ward 3,2012.0,1
2,1,Warm Cool,1,3,1941.0,1960,855000.0,1609.0,2 Story,Single,Good Quality,3,Common Brick,Comp Shingle,Hardwood,1,1,12,5170,Ward 3,2014.0,0
2,1,Warm Cool,1,3,1941.0,1969,827500.0,1609.0,2 Story,Single,Good Quality,4,Common Brick,Comp Shingle,Carpet,1,1,12,5170,Ward 3,2011.0,0
2,1,Warm Cool,1,3,1942.0,1969,865000.0,1296.0,2 Story,Single,Good Quality,4,Common Brick,Comp Shingle,Hardwood,1,1,12,5875,Ward 3,2011.0,1
3,1,Hot Water Rad,1,5,1919.0,1969,962500.0,1826.0,2 Story,Semi-Detached,Good Quality,4,Wood Siding,Comp Shingle,Hardwood,1,1,13,4500,Ward 3,2017.0,1
3,1,Hot Water Rad,1,4,1939.0,1978,790000.0,2220.0,2 Story,Single,Excellent,4,Common Brick,Slate,Hardwood,1,1,12,4500,Ward 3,2010.0,1
2,1,Hot Water Rad,1,3,1900.0,1972,875000.0,1700.0,2 Story,Single,Very Good,4,Wood Siding,Comp Shingle,Hardwood,1,1,12,4500,Ward 3,2010.0,0
3,1,Hot Water Rad,0,5,1917.0,1972,1000000.0,2504.0,2.5 Story Fin,Semi-Detached,Very Good,3,Common Brick,Built Up,Hardwood,1,1,13,4200,Ward 3,2017.0,1
3,1,Hot Water Rad,1,5,1922.0,1972,1225000.0,2190.0,2.5 Story Fin,Single,Very Good,4,Wood Siding,Comp Shingle,Hardwood/Carp,2,1,12,4838,Ward 3,2015.0,1
2,0,Hot Water Rad,0,3,1935.0,1975,779000.0,1092.0,2 Story,Single,Excellent,4,Common Brick,Slate,Hardwood,1,1,12,2750,Ward 3,2013.0,1
2,1,Hot Water Rad,1,4,1924.0,1972,1035000.0,3366.0,2.5 Story Fin,Single,Very Good,4,Wood Siding,Comp Shingle,Hardwood,1,1,13,7243,Ward 3,2015.0,1
4,1,Warm Cool,1,5,1995.0,2004,1360000.0,2888.0,3 Story,Single,Very Good,5,Wood Siding,Comp Shingle,Hardwood,1,1,12,6738,Ward 3,2011.0,0
2,1,Hot Water Rad,1,3,1925.0,1969,926000.0,1752.0,2 Story,Single,Good Quality,3,Wood Siding,Slate,Hardwood,1,1,12,4575,Ward 3,2015.0,0
3,1,Hot Water Rad,1,4,1927.0,1969,1160000.0,1931.0,2 Story,Semi-Detached,Good Quality,4,Common Brick,Slate,Hardwood,1,1,13,3519,Ward 3,2015.0,1
3,1,Hot Water Rad,1,3,1927.0,1969,1153000.0,1756.0,2 Story,Semi-Detached,Good Quality,4,Common Brick,Clay Tile,Hardwood,1,0,13,3519,Ward 3,2017.0,1
2,1,Warm Cool,1,3,1920.0,1960,919000.0,1560.0,2 Story,Single,Good Quality,4,Wood Siding,Comp Shingle,Hardwood,1,1,12,5490,Ward 3,2010.0,1
2,0,Warm Cool,1,3,1923.0,1960,1150000.0,1717.0,2 Story,Single,Good Quality,4,Wood Siding,Slate,Hardwood,1,1,12,4575,Ward 3,2017.0,0
3,1,Forced Air,1,3,1923.0,1969,800000.0,2350.0,2 Story,Single,Good Quality,4,Wood Siding,Comp Shingle,Hardwood,1,1,12,4575,Ward 3,2013.0,1
3,1,Warm Cool,1,3,1923.0,1972,1266000.0,1759.0,2 Story,Single,Very Good,4,Shingle,Comp Shingle,Hardwood,1,1,12,4575,Ward 3,2017.0,1
2,0,Hot Water Rad,0,3,1939.0,1960,589900.0,1288.0,2 Story,Single,Good Quality,3,Common Brick,Slate,Hardwood,1,1,12,2165,Ward 3,2010.0,0
2,1,Hot Water Rad,1,4,1937.0,1969,760000.0,1659.0,2 Story,Single,Good Quality,3,Common Brick,Slate,Hardwood,1,1,12,3451,Ward 3,2010.0,1
2,1,Forced Air,1,4,1937.0,1960,980000.0,1546.0,2 Story,Single,Good Quality,4,Common Brick,Comp Shingle,Hardwood,1,1,12,2761,Ward 3,2018.0,0
3,1,Forced Air,1,4,1927.0,1969,1010000.0,2395.0,2 Story,Single,Good Quality,4,Brick/Siding,Comp Shingle,Hardwood,1,1,12,2800,Ward 3,2010.0,1
3,0,Hot Water Rad,1,4,1940.0,1969,1150000.0,1595.0,2 Story,Single,Good Quality,4,Common Brick,Comp Shingle,Hardwood,1,1,12,3500,Ward 3,2018.0,1
3,0,Hot Water Rad,0,3,1925.0,1960,818750.0,1292.0,1.5 Story Fin,Single,Good Quality,4,Wood Siding,Comp Shingle,Hardwood,1,1,12,10531,Ward 3,2013.0,0
3,0,Hot Water Rad,1,4,1934.0,1969,950000.0,2155.0,2.5 Story Fin,Single,Good Quality,4,Common Brick,Slate,Hardwood,1,1,12,5251,Ward 3,2014.0,1
4,1,Warm Cool,1,5,1940.0,1960,1184400.0,2589.0,2.5 Story Fin,Single,Good Quality,4,Common Brick,Slate,Hardwood,1,2,12,8782,Ward 3,2016.0,1
3,1,Hot Water Rad,1,5,1938.0,1960,1140000.0,2020.0,2 Story,Single,Good Quality,3,Common Brick,Slate,Hardwood,2,2,12,7916,Ward 3,2016.0,0
2,1,Warm Cool,1,3,1942.0,1969,1310000.0,1400.0,2 Story,Single,Good Quality,5,Common Brick,Comp Shingle,Hardwood,1,1,12,5875,Ward 3,2014.0,1
3,1,Warm Cool,1,4,1923.0,1969,1060000.0,2042.0,2 Story,Row End,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,1,11,4650,Ward 3,2012.0,0
2,2,Warm Cool,1,2,1953.0,1976,905500.0,1401.0,2 Story,Semi-Detached,Good Quality,3,Common Brick,Metal- Sms,Hardwood,1,2,13,2842,Ward 3,2017.0,0
2,1,Warm Cool,1,3,1953.0,1976,965000.0,1308.0,2 Story,Semi-Detached,Good Quality,3,Common Brick,Metal- Sms,Hardwood,1,2,13,2485,Ward 3,2016.0,1
2,1,Warm Cool,1,3,1955.0,1970,844000.0,1200.0,2 Story,Single,Good Quality,3,Common Brick,Comp Shingle,Hardwood,1,1,12,2435,Ward 3,2017.0,0
2,1,Warm Cool,1,3,1955.0,1977,945000.0,1200.0,2 Story,Single,Good Quality,4,Common Brick,Comp Shingle,Hardwood,1,1,12,2706,Ward 3,2018.0,1
4,0,Warm Cool,1,4,1956.0,1980,990000.0,1704.0,2 Story,Single,Very Good,3,Common Brick,Comp Shingle,Hardwood,1,3,12,2706,Ward 3,2016.0,0
3,0,Forced Air,1,4,1940.0,1969,895000.0,1838.0,1.5 Story Fin,Single,Good Quality,4,Common Brick,Slate,Hardwood,1,2,12,5845,Ward 3,2011.0,1
3,1,Warm Cool,1,5,1939.0,1970,1251000.0,2020.0,2 Story,Single,Very Good,4,Common Brick,Slate,Hardwood,1,2,12,5655,Ward 3,2015.0,1
2,1,Warm Cool,1,3,1939.0,1967,1035000.0,2040.0,2.5 Story Fin,Single,Good Quality,3,Common Brick,Slate,Hardwood,1,1,12,5520,Ward 3,2014.0,1
4,1,Forced Air,1,5,1937.0,1969,1280000.0,2112.0,2.5 Story Fin,Single,Good Quality,4,Common Brick,Slate,Hardwood,1,2,12,5999,Ward 3,2014.0,1
3,1,Warm Cool,1,4,1977.0,1996,1249000.0,1840.0,2 Story,Semi-Detached,Excellent,4,Common Brick,Built Up,Hardwood,1,3,13,3107,Ward 3,2016.0,1
3,1,Warm Cool,1,6,1923.0,1972,1285000.0,2938.0,2.5 Story Fin,Single,Very Good,4,Common Brick,Slate,Hardwood,1,1,12,5956,Ward 3,2012.0,1
3,0,Warm Cool,1,3,1924.0,1969,769000.0,1630.0,2 Story,Single,Good Quality,4,Vinyl Siding,Shake,Hardwood,1,1,12,2818,Ward 3,2012.0,1
1,1,Hot Water Rad,1,3,1923.0,1960,710000.0,1372.0,2 Story,Single,Good Quality,4,Wood Siding,Comp Shingle,Hardwood,1,1,12,2818,Ward 3,2013.0,1
1,1,Warm Cool,1,3,1925.0,1982,850000.0,1080.0,2 Story,Semi-Detached,Good Quality,4,Stucco,Built Up,Hardwood,1,1,13,3313,Ward 3,2017.0,1
2,1,Hot Water Rad,0,3,1925.0,1969,745000.0,1336.0,2 Story,Semi-Detached,Good Quality,4,Stucco,Comp Shingle,Carpet,1,1,13,3313,Ward 3,2010.0,1
3,0,Warm Cool,1,4,1940.0,1978,1275000.0,1603.0,2 Story,Single,Excellent,4,Common Brick,Slate,Hardwood,1,2,12,8525,Ward 3,2017.0,0
2,1,Warm Cool,1,4,1911.0,1972,705000.0,2262.0,2.5 Story Fin,Single,Very Good,3,Wood Siding,Comp Shingle,Hardwood,1,1,12,3300,Ward 3,2010.0,1
2,1,Hot Water Rad,1,3,1925.0,1966,761900.0,1320.0,2 Story,Single,Very Good,3,Stone/Siding,Comp Shingle,Hardwood,1,1,12,2787,Ward 3,2012.0,1
2,1,Hot Water Rad,1,3,1927.0,1972,965000.0,1287.0,2 Story,Single,Very Good,4,Vinyl Siding,Comp Shingle,Hardwood,1,1,12,3425,Ward 3,2017.0,1
2,0,Hot Water Rad,1,3,1926.0,1972,828000.0,1263.0,2.5 Story Fin,Single,Very Good,4,Vinyl Siding,Comp Shingle,Hardwood,2,1,12,2442,Ward 3,2014.0,1
2,1,Warm Cool,1,3,1929.0,1963,910000.0,1460.0,2 Story,Single,Very Good,3,Common Brick,Slate,Hardwood,1,1,12,4223,Ward 3,2016.0,0
1,1,Hot Water Rad,0,3,1929.0,1972,841000.0,1440.0,2 Story,Single,Very Good,4,Common Brick,Slate,Hardwood,1,1,12,4223,Ward 3,2015.0,1
3,0,Warm Cool,1,4,1946.0,1974,1185000.0,1426.0,2 Story,Single,Very Good,4,Common Brick,Slate,Hardwood,1,1,12,4834,Ward 3,2017.0,1
4,0,Warm Cool,1,6,1925.0,1978,1035000.0,1844.0,2.5 Story Fin,Single,Excellent,4,Common Brick,Comp Shingle,Hardwood,1,1,12,5400,Ward 3,2013.0,1
4,1,Hot Water Rad,1,5,1929.0,1984,1045000.0,1635.0,2 Story,Single,Very Good,5,Brick/Stucco,Slate,Hardwood/Carp,1,1,12,6433,Ward 3,2014.0,1
3,1,Hot Water Rad,1,3,1937.0,1967,993000.0,2001.0,2.5 Story Fin,Single,Very Good,4,Common Brick,Slate,Hardwood/Carp,1,1,12,5196,Ward 3,2014.0,1
3,0,Hot Water Rad,1,5,1917.0,1969,1237500.0,2529.0,3 Story,Semi-Detached,Good Quality,4,Vinyl Siding,Slate,Hardwood,2,1,13,3984,Ward 3,2016.0,0
3,1,Hot Water Rad,0,5,1920.0,1966,1099000.0,2680.0,2 Story,Semi-Detached,Very Good,4,Wood Siding,Metal- Sms,Hardwood,1,1,13,3900,Ward 3,2017.0,1
2,0,Warm Cool,1,4,1917.0,1960,835000.0,2246.0,2 Story,Semi-Detached,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,1,13,3900,Ward 3,2012.0,0
2,0,Hot Water Rad,0,2,1938.0,1950,562000.0,1088.0,2 Story,Row End,Good Quality,3,Common Brick,Slate,Hardwood,1,0,11,2806,Ward 3,2010.0,0
3,0,Warm Cool,1,2,1953.0,1968,612000.0,954.0,2 Story,Single,Above Average,4,Common Brick,Comp Shingle,Hardwood,2,0,12,1664,Ward 3,2015.0,0
3,0,Hot Water Rad,1,4,1926.0,1969,930000.0,1728.0,2 Story,Single,Good Quality,4,Stucco,Metal- Sms,Hardwood,2,1,24,5419,Ward 3,2016.0,0
1,1,Hot Water Rad,0,3,1922.0,1969,820000.0,1477.0,2 Story,Single,Good Quality,3,Wood Siding,Comp Shingle,Hardwood,1,1,12,4260,Ward 3,2017.0,0
2,0,Hot Water Rad,0,4,1925.0,1969,720000.0,1152.0,2 Story,Row Inside,Good Quality,4,Common Brick,Comp Shingle,Hardwood,1,0,11,2250,Ward 3,2012.0,1
2,0,Warm Cool,1,4,1947.0,1969,714500.0,1216.0,2 Story,Single,Above Average,4,Common Brick,Comp Shingle,Hardwood,1,1,12,2146,Ward 3,2010.0,1
1,1,Warm Cool,1,2,1915.0,1957,540000.0,986.0,2 Story,Single,Above Average,4,Wood Siding,Metal- Sms,Hardwood,1,0,12,1575,Ward 3,2012.0,1
3,1,Hot Water Rad,1,4,1910.0,1970,821000.0,1703.0,2.5 Story Fin,Semi-Detached,Very Good,5,Wood Siding,Comp Shingle,Hardwood,1,1,13,3600,Ward 3,2011.0,1
2,2,Warm Cool,1,4,1953.0,1968,850000.0,1615.0,2.5 Story Fin,Single,Good Quality,3,Common Brick,Comp Shingle,Hardwood,1,1,12,3600,Ward 3,2016.0,0
2,1,Hot Water Rad,1,4,1933.0,1969,635000.0,2558.0,2 Story,Single,Good Quality,3,Common Brick,Comp Shingle,Hardwood,1,0,12,3000,Ward 3,2010.0,1
3,0,Hot Water Rad,1,4,1926.0,1969,827200.0,1832.0,1.5 Story Fin,Single,Good Quality,4,Vinyl Siding,Comp Shingle,Hardwood,1,1,12,3500,Ward 3,2014.0,0
3,0,Warm Cool,1,5,1946.0,1969,1026000.0,1986.0,2 Story,Single,Good Quality,4,Common Brick,Comp Shingle,Hardwood/Carp,1,1,12,3982,Ward 3,2015.0,1
2,2,Warm Cool,1,3,1932.0,1978,1275000.0,3000.0,2.5 Story Fin,Single,Excellent,4,Common Brick,Slate,Hardwood,1,1,12,7985,Ward 3,2011.0,1
3,1,Hot Water Rad,1,4,1927.0,1978,1150000.0,2657.0,2 Story,Single,Excellent,4,Stucco,Clay Tile,Hardwood,1,1,12,6033,Ward 3,2011.0,0
3,1,Hot Water Rad,1,6,1926.0,1983,1300000.0,2623.0,2.5 Story Fin,Single,Superior,4,Brick/Stucco,Comp Shingle,Hardwood,1,1,12,5624,Ward 3,2012.0,1
3,1,Warm Cool,1,5,1937.0,1963,905000.0,2910.0,1.5 Story Fin,Single,Very Good,3,Common Brick,Slate,Hardwood,1,2,12,4989,Ward 3,2011.0,1
2,1,Hot Water Rad,1,5,1937.0,1969,1140000.0,2510.0,2.5 Story Unfin,Single,Good Quality,4,Common Brick,Slate,Hardwood,1,1,12,7721,Ward 3,2010.0,1
3,1,Warm Cool,1,4,1937.0,1972,1100000.0,1954.0,2 Story,Single,Very Good,4,Common Brick,Slate,Hardwood,1,2,12,8400,Ward 3,2012.0,0
3,1,Warm Cool,1,4,1937.0,1972,1099000.0,2383.0,2 Story,Single,Very Good,4,Common Brick,Slate,Hardwood,1,2,12,4693,Ward 3,2011.0,0
3,1,Warm Cool,1,5,1938.0,1987,1395000.0,2474.0,2 Story,Single,Very Good,4,Common Brick,Slate,Hardwood,1,2,12,8215,Ward 3,2016.0,0
3,1,Warm Cool,1,5,1938.0,1970,1211000.0,2388.0,2 Story,Single,Excellent,4,Common Brick,Slate,Hardwood,1,2,12,6543,Ward 3,2017.0,0
3,1,Warm Cool,1,5,1936.0,1972,1175000.0,2088.0,2 Story,Single,Very Good,4,Common Brick,Slate,Hardwood,1,2,12,9371,Ward 3,2015.0,0
2,0,Hot Water Rad,0,4,1933.0,1969,917000.0,1680.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,0,11,1500,Ward 3,2014.0,1
3,0,Warm Cool,1,5,1933.0,1969,1140000.0,1680.0,2 Story,Row Inside,Good Quality,4,Common Brick,Comp Shingle,Hardwood,2,0,11,1500,Ward 3,2017.0,1
2,0,Hot Water Rad,1,2,1938.0,1969,719900.0,1008.0,2 Story,Row Inside,Good Quality,5,Common Brick,Metal- Sms,Hardwood,1,0,11,1804,Ward 3,2012.0,1
3,1,Forced Air,1,3,1938.0,1969,956000.0,1404.0,2 Story,Row End,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,2,11,2806,Ward 3,2012.0,1
2,0,Forced Air,1,3,1938.0,1969,699000.0,1088.0,2 Story,Row Inside,Good Quality,4,Stone/Siding,Metal- Sms,Hardwood,1,0,11,1804,Ward 3,2014.0,0
2,1,Warm Cool,1,3,1953.0,1965,674000.0,1615.0,2 Story,Single,Above Average,3,Common Brick,Comp Shingle,Hardwood,1,1,12,2811,Ward 3,2010.0,0
4,1,Warm Cool,1,4,1921.0,1969,1170000.0,2130.0,3 Story,Single,Good Quality,4,Wood Siding,Comp Shingle,Hardwood,1,1,12,3640,Ward 3,2016.0,1
2,0,Warm Cool,1,3,1928.0,1969,910000.0,1188.0,2 Story,Single,Good Quality,4,Wood Siding,Comp Shingle,Hardwood,1,1,12,3841,Ward 3,2016.0,1
2,1,Forced Air,1,2,1939.0,1969,762500.0,1179.0,2 Story,Row End,Good Quality,5,Common Brick,Built Up,Hardwood,1,1,11,3360,Ward 3,2013.0,1
2,1,Hot Water Rad,1,3,1912.0,1969,951350.0,1709.0,2.5 Story Fin,Single,Good Quality,3,Wood Siding,Comp Shingle,Hardwood,1,0,12,5138,Ward 3,2017.0,1
2,2,Hot Water Rad,1,3,1910.0,1969,775000.0,1766.0,2 Story,Single,Good Quality,4,Stucco,Comp Shingle,Hardwood,1,0,12,4190,Ward 3,2011.0,1
4,0,Hot Water Rad,0,4,1936.0,1960,1172500.0,2808.0,2 Story,Multi,Good Quality,3,Common Brick,Comp Shingle,Hardwood,4,0,23,2900,Ward 3,2017.0,1
1,1,Hot Water Rad,0,3,1938.0,1960,855000.0,992.0,2 Story,Row Inside,Good Quality,3,Common Brick,Metal- Sms,Hardwood,1,0,11,1348,Ward 3,2018.0,0
2,0,Hot Water Rad,1,4,1938.0,1969,780000.0,992.0,2 Story,Row Inside,Good Quality,3,Common Brick,Metal- Sms,Hardwood,2,0,24,1348,Ward 3,2016.0,1
2,0,Hot Water Rad,1,3,1938.0,1969,800000.0,992.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,0,11,1348,Ward 3,2013.0,1
2,0,Hot Water Rad,1,3,1938.0,1969,789000.0,992.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,2,0,11,1348,Ward 3,2017.0,1
2,0,Hot Water Rad,1,3,1938.0,1969,795000.0,992.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,0,11,1348,Ward 3,2017.0,1
3,1,Warm Cool,1,4,1926.0,1972,1150000.0,2020.0,2 Story,Semi-Detached,Very Good,4,Stucco,Comp Shingle,Hardwood,1,1,13,3900,Ward 3,2017.0,1
2,1,Warm Cool,1,3,1938.0,1969,819000.0,1860.0,2 Story,Single,Good Quality,4,Brick/Siding,Slate,Hardwood,1,1,12,3433,Ward 3,2011.0,1
2,1,Warm Cool,1,3,1960.0,1976,598000.0,1056.0,2 Story,Semi-Detached,Very Good,3,Common Brick,Comp Shingle,Hardwood,1,0,13,3782,Ward 3,2010.0,0
2,2,Warm Cool,1,4,1980.0,1993,879000.0,2828.0,2 Story,Single,Good Quality,3,Wood Siding,Comp Shingle,Wood Floor,1,0,12,6361,Ward 3,2013.0,0
2,1,Hot Water Rad,0,3,1910.0,1960,806000.0,1855.0,2 Story,Row Inside,Good Quality,4,Brick/Stucco,Metal- Sms,Hardwood,1,1,11,1886,Ward 3,2017.0,0
2,1,Hot Water Rad,0,4,1910.0,1967,1110000.0,2680.0,2 Story,Single,Good Quality,4,Stucco,Comp Shingle,Hardwood,1,1,12,7870,Ward 3,2012.0,0
2,1,Hot Water Rad,1,3,1920.0,1969,669000.0,1492.0,2 Story,Row Inside,Good Quality,4,Common Brick,Comp Shingle,Hardwood,1,1,11,1810,Ward 3,2011.0,1
2,1,Warm Cool,1,3,1923.0,1969,976200.0,2177.0,2 Story,Semi-Detached,Good Quality,4,Wood Siding,Metal- Sms,Hardwood,1,1,13,4500,Ward 3,2015.0,1
2,1,Hot Water Rad,1,5,1925.0,1969,807000.0,2114.0,2.5 Story Fin,Semi-Detached,Good Quality,4,Common Brick,Slate,Hardwood,1,1,13,4500,Ward 3,2010.0,1
2,1,Hot Water Rad,1,3,1922.0,1969,1035000.0,1792.0,2 Story,Single,Good Quality,4,Wood Siding,Comp Shingle,Hardwood,1,1,12,3791,Ward 3,2014.0,1
1,0,Hot Water Rad,1,3,1926.0,1950,711000.0,1580.0,2 Story,Semi-Detached,Good Quality,3,Common Brick,Slate,Hardwood,1,1,13,2228,Ward 3,2012.0,0
2,1,Hot Water Rad,1,3,1926.0,1960,806011.0,1580.0,2 Story,Semi-Detached,Good Quality,4,Common Brick,Slate,Hardwood,2,1,24,2228,Ward 3,2015.0,1
4,1,Hot Water Rad,1,5,1933.0,1969,925000.0,1462.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,2,0,11,1350,Ward 3,2015.0,1
2,0,Hot Water Rad,1,4,1933.0,1967,767500.0,1680.0,2 Story,Row Inside,Good Quality,3,Common Brick,Metal- Sms,Hardwood,1,0,11,1500,Ward 3,2012.0,1
2,0,Hot Water Rad,0,4,1936.0,1964,659915.0,1400.0,2 Story,Row Inside,Good Quality,3,Common Brick,Metal- Sms,Hardwood,1,0,11,1680,Ward 3,2013.0,1
1,1,Hot Water Rad,1,3,1936.0,1969,875000.0,1260.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,2,0,11,1512,Ward 3,2013.0,1
3,0,Forced Air,1,4,1937.0,1969,765000.0,1356.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,2,11,1512,Ward 3,2011.0,0
2,1,Warm Cool,1,3,1937.0,1969,905000.0,1367.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,2,11,1512,Ward 3,2015.0,1
2,1,Warm Cool,1,3,1937.0,1969,1005000.0,1367.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,2,11,1512,Ward 3,2015.0,1
3,0,Warm Cool,1,4,1937.0,1967,890000.0,1515.0,2 Story,Row Inside,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,2,11,1680,Ward 3,2013.0,1
2,1,Hot Water Rad,1,4,1933.0,1963,978000.0,2713.0,2.5 Story Fin,Single,Good Quality,3,Common Brick,Slate,Hardwood,1,1,12,4400,Ward 3,2010.0,0
2,1,Hot Water Rad,1,4,1912.0,1969,855000.0,1974.0,2 Story,Single,Good Quality,3,Vinyl Siding,Comp Shingle,Hardwood,1,0,12,7929,Ward 3,2011.0,1
3,1,Hot Water Rad,1,5,1937.0,1972,1235000.0,2399.0,2.5 Story Fin,Single,Very Good,3,Common Brick,Slate,Hardwood,2,1,12,6250,Ward 3,2012.0,1
2,2,Hot Water Rad,1,5,1935.0,1969,1309750.0,2111.0,2.5 Story Fin,Single,Good Quality,3,Brick/Siding,Comp Shingle,Hardwood,2,1,12,4989,Ward 3,2014.0,0
3,1,Forced Air,1,7,1976.0,1986,1205000.0,2448.0,2.5 Story Fin,Single,Good Quality,3,Common Brick,Comp Shingle,Hardwood,2,2,12,14038,Ward 3,2014.0,0
2,1,Warm Cool,1,3,1927.0,1969,720000.0,1516.0,2 Story,Semi-Detached,Good Quality,3,Common Brick,Comp Shingle,Hardwood,1,1,13,3630,Ward 3,2012.0,0
2,0,Hot Water Rad,1,4,1925.0,1970,882000.0,2108.0,2 Story,Semi-Detached,Excellent,3,Common Brick,Metal- Sms,Hardwood,1,1,13,4000,Ward 3,2011.0,1
3,0,Warm Cool,1,4,1922.0,1967,1050000.0,2704.0,2 Story,Single,Good Quality,3,Common Brick,Comp Shingle,Hardwood,2,1,12,6875,Ward 3,2013.0,1
3,1,Warm Cool,1,4,1958.0,1979,1145000.0,1908.0,2 Story,Single,Good Quality,4,Vinyl Siding,Comp Shingle,Hardwood,1,1,12,5175,Ward 3,2017.0,1
3,1,Warm Cool,1,4,1958.0,1979,935000.0,2220.0,2.5 Story Fin,Single,Good Quality,4,Common Brick,Comp Shingle,Hardwood,1,2,12,5175,Ward 3,2011.0,0
3,2,Warm Cool,1,5,1928.0,1972,1295000.0,2918.0,2.5 Story Fin,Semi-Detached,Very Good,4,Brick/Stucco,Comp Shingle,Hardwood,1,1,13,5058,Ward 3,2016.0,1
2,2,Warm Cool,1,3,1998.0,2007,1085000.0,2200.0,2.5 Story Fin,Row End,Excellent,5,Common Brick,Shingle,Hardwood/Carp,1,1,11,1166,Ward 3,2014.0,0
2,1,Warm Cool,1,3,1999.0,2008,830000.0,1600.0,3.5 Story Fin,Row Inside,Excellent,6,Common Brick,Comp Shingle,Hardwood,1,1,11,848,Ward 3,2011.0,0
2,1,Warm Cool,1,3,1998.0,2007,950000.0,2000.0,3.5 Story Fin,Row Inside,Excellent,5,Common Brick,Comp Shingle,Carpet,1,1,11,848,Ward 3,2016.0,0
2,1,Warm Cool,1,4,1998.0,2007,940000.0,2000.0,3.5 Story Fin,Row Inside,Excellent,4,Common Brick,Comp Shingle,Hardwood/Carp,1,1,11,848,Ward 3,2015.0,0
2,1,Warm Cool,1,3,1999.0,2008,992000.0,2000.0,3.5 Story Fin,Row Inside,Excellent,4,Common Brick,Comp Shingle,Hardwood,1,1,11,1060,Ward 3,2016.0,0
2,1,Warm Cool,1,3,1999.0,2008,1140000.0,2200.0,3.5 Story Fin,Row End,Excellent,5,Common Brick,Comp Shingle,Hardwood/Carp,1,2,11,1166,Ward 3,2017.0,0
2,2,Warm Cool,1,3,1999.0,2008,915000.0,1618.0,3.5 Story Fin,Row Inside,Excellent,5,Common Brick,Comp Shingle,Hardwood/Carp,1,1,11,848,Ward 3,2015.0,0
3,1,Warm Cool,1,3,1999.0,2004,950000.0,2000.0,3.5 Story Fin,Row Inside,Excellent,6,Common Brick,Comp Shingle,Carpet,1,1,11,1060,Ward 3,2010.0,0
3,1,Warm Cool,1,5,1920.0,1969,1090000.0,2496.0,2 Story,Single,Good Quality,3,Vinyl Siding,Slate,Hardwood,1,1,12,5400,Ward 3,2012.0,1
2,1,Warm Cool,1,3,1920.0,1972,1275000.0,2043.0,2 Story,Single,Very Good,3,Wood Siding,Comp Shingle,Hardwood,1,1,12,6138,Ward 3,2015.0,1
2,1,Hot Water Rad,1,4,1920.0,1969,1105000.0,1548.0,2 Story,Single,Good Quality,4,Wood Siding,Comp Shingle,Hardwood,1,1,12,6150,Ward 3,2015.0,1
2,0,Hot Water Rad,0,3,1939.0,1960,920000.0,1482.0,1.5 Story Fin,Single,Good Quality,4,Common Brick,Comp Shingle,Hardwood,1,1,12,6625,Ward 3,2016.0,0
3,1,Warm Cool,1,3,1929.0,1969,952300.0,1597.0,2 Story,Semi-Detached,Good Quality,3,Common Brick,Slate,Hardwood,1,1,13,3630,Ward 3,2016.0,0
2,1,Warm Cool,1,3,1928.0,1969,920000.0,1547.0,2 Story,Semi-Detached,Good Quality,4,Common Brick,Metal- Sms,Hardwood,1,1,13,4655,Ward 3,2013.0,1
